#{"t_start": 1784203429.0314035, "env_id": "snake-image-v0"}
r,l,t
-10.75,3,9.906285
-13.0,9,9.913069
-0.5,6,9.917526
-11.65,4,9.920966
-13.45,7,9.927507
-10.45,2,9.92918
-10.3,4,9.932083
-10.5,2,9.933474
-12.1,8,9.939727
-13.15,7,9.945157
-12.85,7,9.950033
-11.1,5,9.953867
-11.35,4,9.956652
-10.45,4,9.959649
-10.3,2,9.961445
-10.5,5,9.965153
-12.9,9,9.97193
-11.15,7,10.113755
-12.6,9,10.120442
-12.7,9,10.126952
-11.75,8,10.132701
-11.2,4,10.135761
-11.95,7,10.1406
-10.35,3,10.142665
-12.8,9,10.149345
-11.75,8,10.155867
-12.65,12,10.164818
-11.7,9,10.1715
-11.95,7,10.176842
-10.25,4,10.179804
-11.5,5,10.183359
-12.25,7,10.188856
-11.5,5,10.192783
-11.25,6,10.197339
-10.5,2,10.198747
-11.1,5,10.202686
-10.75,2,10.204417
-13.4,8,10.351151
-11.05,4,10.354559
-11.35,4,10.357368
-10.8,5,10.361516
-11.65,7,10.366449
-10.95,8,10.372471
-11.95,7,10.377992
-10.95,3,10.38011
-12.8,8,10.386113
-13.4,9,10.392732
-10.75,4,10.395793
-10.75,3,10.39794
-13.8,9,10.404872
-14.6,9,10.411964
-13.0,9,10.418647
-11.05,6,10.422848
-14.5,13,10.432339
-13.85,8,10.438238
-11.75,6,10.58326
-12.6,9,10.590025
-12.45,8,10.59641
-11.5,6,10.600592
-12.6,9,10.607119
-10.65,3,10.609249
-11.35,4,10.613078
-11.2,9,10.61987
-0.8,5,10.623333
-11.05,7,10.628386
-11.05,4,10.631158
-10.75,3,10.63341
-11.8,4,10.636337
-11.05,7,10.641213
-13.9,9,10.647754
-11.05,3,10.649803
-10.35,3,10.652002
-10.5,2,10.653358
-11.05,4,10.65626
-12.2,9,10.662924
-11.5,6,10.667214
-10.35,3,10.669338
-11.65,4,10.672128
-11.1,5,10.675739
-10.45,4,10.81545
-12.75,8,10.821336
-10.45,3,10.823544
-10.45,3,10.825655
-11.05,4,10.828884
-10.4,2,10.830294
7.35,10,10.837876
-12.1,8,10.844341
-10.95,3,10.846448
-11.15,8,10.852069
-10.95,3,10.854379
-11.65,7,10.859277
-10.15,3,10.861777
-10.3,4,10.864963
-11.1,6,10.869835
-13.2,9,10.876238
-13.7,9,10.88263
-12.8,8,10.888833
-12.5,6,10.893047
-11.35,4,10.89652
-11.5,4,10.899311
-10.75,3,10.901388
-11.65,7,10.906955
-11.6,6,11.059454
-10.75,3,11.062097
-17.8,14,11.072575
-11.2,4,11.075576
-12.2,8,11.081819
-10.85,3,11.084019
-13.4,9,11.091728
-11.65,7,11.097378
-10.55,3,11.099602
-10.2,2,11.101009
-12.0,6,11.106039
-10.75,6,11.110356
-12.6,9,11.117322
-12.0,6,11.122397
-1.4,9,11.129446
-11.5,5,11.133099
-11.05,4,11.136591
-10.25,2,11.137958
-13.15,8,11.14412
-10.6,4,11.147413
-12.0,6,11.152015
-12.6,9,11.310095
-10.55,6,11.315
-11.65,7,11.320898
-10.35,2,11.322344
-10.8,5,11.325979
-12.7,9,11.333279
-10.45,2,11.334821
-10.45,3,11.337527
-11.4,8,11.343484
-12.5,5,11.34743
-11.65,7,11.353245
-10.9,4,11.356193
-1.1,8,11.362381
-11.05,3,11.36447
-11.5,5,11.367991
-10.45,2,11.37021
-10.55,3,11.372313
-11.1,5,11.37602
-10.75,4,11.37957
-10.5,2,11.380944
-11.15,7,11.386316
-11.75,6,11.390529
-11.4,8,11.396787
-10.3,2,11.398165
-11.5,6,11.402955
-10.7,5,11.406458
-11.85,6,11.557024
-10.95,3,11.559151
-12.1,5,11.563411
-11.75,7,11.568541
-12.6,9,11.575315
-11.2,4,11.579331
-12.1,8,11.585222
-10.65,3,11.587679
-11.5,6,11.59211
-11.05,7,11.597623
-10.6,6,11.602767
-10.2,2,11.604146
-10.2,2,11.605665
-11.95,7,11.610609
-11.3,9,11.617278
-11.95,10,11.625267
-10.65,3,11.627951
-11.9,5,11.631377
-10.85,3,11.633713
-10.5,2,11.635477
-11.1,6,11.640075
-13.35,11,11.648162
-11.05,7,11.793862
-10.55,3,11.796285
-10.45,4,11.79913
-10.6,2,11.800627
-11.3,5,11.804541
-12.25,7,11.809651
-10.3,2,11.811538
-10.25,3,11.813723
-11.05,4,11.816545
-11.75,8,11.822843
-10.35,2,11.824254
-10.6,4,11.827468
-12.8,8,11.833296
-11.65,4,11.836679
-10.8,2,11.838103
-13.4,9,11.844728
-11.65,7,11.850048
-10.15,2,11.851434
-11.15,3,11.853938
-12.2,9,11.860658
-11.9,5,11.864329
-10.55,2,11.865747
-13.15,8,11.871952
-11.5,5,11.875458
-11.2,4,11.878903
-12.2,9,11.885625
-10.55,6,12.027501
-10.25,3,12.029713
-10.6,4,12.032577
-12.55,7,12.037626
-10.6,4,12.040627
-10.05,2,12.042042
-11.3,5,12.045915
-11.5,6,12.050342
-12.25,4,12.053353
-11.5,4,12.056127
-10.95,3,12.058393
-12.1,5,12.062173
-12.1,9,12.068681
-12.5,6,12.073353
-11.0,6,12.077832
-11.95,7,12.082963
-10.55,2,12.084548
-10.2,2,12.086524
-11.7,8,12.092273
-11.5,4,12.095622
-11.35,7,12.100777
-11.45,7,12.106151
-13.0,6,12.111079
-11.35,6,12.115311
-12.1,8,12.121604
-11.85,8,12.27649
-10.45,2,12.2787
-10.65,3,12.28119
-0.9,8,12.287916
-10.6,5,12.291642
-10.9,5,12.296094
-13.15,8,12.302036
-11.1,5,12.306131
-10.7,4,12.309094
-11.5,4,12.312692
-12.55,7,12.317622
-10.2,2,12.319712
-10.6,2,12.321328
-11.45,7,12.326216
-11.35,4,12.329479
-11.15,3,12.33157
-13.8,9,12.338438
-10.15,3,12.340602
-11.35,4,12.343795
-11.7,5,12.347921
-12.45,8,12.354833
-10.1,2,12.35642
-11.95,7,12.381931
-10.45,3,12.384295
-12.5,9,12.391707
-12.45,8,12.542828
-10.45,4,12.546227
-11.25,3,12.548284
-11.1,6,12.553276
-11.2,5,12.556758
-11.0,6,12.561623
-11.0,8,12.567289
-11.35,6,12.572134
-11.9,5,12.575631
-11.75,6,12.580674
-11.5,5,12.58407
-10.65,3,12.587017
-11.25,6,12.591264
-12.1,4,12.594535
-10.95,8,12.60024
-12.1,8,12.606474
-10.6,4,12.609535
-11.25,3,12.61198
-11.6,6,12.616436
-10.95,3,12.618671
-10.75,7,12.623844
-1.7,9,12.630838
-10.5,2,12.632219
-11.75,8,12.78002
-11.6,9,12.786904
-11.5,4,12.789667
-10.5,2,12.791032
-11.2,9,12.798253
-12.9,8,12.80452
-11.65,4,12.807507
-10.75,2,12.808911
-13.7,9,12.815819
-11.3,5,12.819547
-10.15,2,12.821118
-10.8,5,12.825484
-11.3,5,12.830915
-12.5,5,12.836325
-11.05,3,12.838714
-12.1,8,12.845097
-13.75,7,12.850188
-14.2,9,12.86063
-10.45,3,12.864189
-11.0,6,12.872154
-11.5,4,12.876583
-13.45,14,12.892808
-10.7,5,13.045924
-12.85,7,13.051387
-11.05,3,13.054062
-10.4,2,13.055489
-10.2,2,13.056916
-11.1,5,13.061431
-11.15,7,13.068122
-12.85,7,13.077202
-12.45,8,13.085423
-11.35,4,13.088523
-13.25,6,13.093208
-12.1,8,13.099449
-11.35,7,13.104983
-12.4,9,13.113039
-11.3,9,13.120539
-12.0,6,13.124733
-13.0,9,13.132092
-10.85,7,13.138647
-11.7,9,13.145622
-10.85,3,13.147923
-11.0,5,13.151883
-11.9,5,13.302568
-10.45,3,13.30488
-11.2,5,13.308905
-10.45,3,13.312071
-12.1,9,13.318757
-10.9,4,13.321942
-10.4,2,13.323333
-11.5,6,13.328456
-12.85,7,13.333382
-10.1,2,13.334813
-14.2,9,13.341905
-11.35,4,13.345577
-10.85,6,13.349757
-11.75,6,13.354501
-11.45,7,13.359494
-10.65,3,13.362121
-11.8,4,13.365468
-1.0,9,13.372948
-12.2,9,13.380221
-11.5,5,13.38379
-11.65,7,13.389504
-11.0,6,13.394032
-0.5,6,13.398428
-10.75,4,13.40123
-10.55,3,13.552284
-12.7,9,13.560552
-11.85,8,13.568554
-11.35,4,13.573337
-12.3,9,13.584331
-11.15,3,13.588148
-10.65,3,13.591192
-12.3,9,13.601982
-10.25,4,13.606656
-11.65,4,13.61096
-11.4,5,13.616758
-10.75,6,13.624558
-12.8,8,13.634586
-12.5,6,13.641468
-11.05,3,13.645509
-13.5,9,13.655918
-10.35,3,13.65907
-12.85,7,13.667003
-10.75,4,13.67201
-10.7,5,13.678748
-12.9,8,13.685168
-11.95,4,13.688699
-12.4,8,13.843594
-10.15,3,13.845917
-10.9,5,13.849619
-11.7,9,13.856152
-10.6,2,13.857648
-10.25,2,13.859015
-11.95,7,13.86439
-11.7,9,13.871174
-10.6,6,13.875367
-11.3,5,13.879448
-11.3,5,13.883604
-11.0,8,13.891417
-10.55,4,13.89618
-10.25,4,13.899836
-11.6,6,13.905931
-11.95,7,13.911108
-10.5,2,13.913213
-10.65,3,13.916026
-10.6,4,13.920305
-11.25,3,13.92266
-10.25,4,13.925471
-10.45,2,13.927102
-11.2,4,13.931043
-10.45,2,13.932707
-1.0,9,13.939971
-12.2,14,14.097064
-10.75,3,14.099148
-11.9,5,14.103352
-10.75,4,14.106213
-12.6,9,14.113683
-11.75,6,14.117832
-12.2,9,14.125023
-12.0,6,14.129704
-13.5,9,14.136452
-11.25,6,14.140779
-11.25,3,14.143023
-11.5,5,14.146987
-11.75,7,14.152359
-11.5,9,14.160354
-12.25,6,14.165116
-12.8,8,14.171535
-11.95,7,14.176608
-12.25,6,14.181839
-1.0,5,14.185708
-11.5,4,14.189275
-10.2,2,14.19161
-10.4,2,14.19369
-10.55,2,14.195897
-11.5,4,14.345014
-10.25,3,14.347803
