#{"t_start": 1784226815.766107, "env_id": "snake-v0"}
r,l,t
246.47,380,758.647938
117.3,284,759.349874
195.58,464,761.165546
254.28,600,762.716958
214.63,561,764.174495
216.05,419,765.798625
274.77,553,767.202744
245.9,437,768.297314
186.08,413,769.962057
-0.29,31,770.041634
19.38,66,770.204362
235.62,464,771.38293
265.52,477,772.612181
246.08,419,773.66599
108.38,175,774.740035
136.71,345,775.601337
88.83,128,775.924643
197.15,307,776.724315
225.05,520,778.027806
215.14,510,779.963593
116.41,373,780.907378
255.99,429,781.999054
-1.09,111,782.282943
196.46,376,783.941471
274.83,547,785.342824
167.07,312,786.142279
226.06,419,787.265278
177.02,318,788.849797
226.48,377,789.827446
285.02,529,791.174847
48.61,146,791.549637
284.82,549,793.644072
273.25,705,795.468002
186.41,380,796.458845
196.07,415,798.233307
265.3,499,799.498981
98.03,209,800.0401
244.83,544,801.434757
49.09,98,801.711838
235.89,437,803.540355
314.88,546,804.927892
127.67,248,805.552917
265.05,524,807.559882
205.56,467,808.785002
265.58,471,810.016491
29.1,95,810.257345
264.33,596,812.721068
264.72,557,814.16323
137.73,243,814.780648
206.6,363,815.851679
206.19,404,817.514177
88.3,181,817.967881
76.28,382,818.958621
225.63,462,820.139555
264.71,558,822.321594
186.26,395,823.587358
29.33,72,823.815282
322.88,747,825.942954
107.94,219,827.344766
226.74,351,828.392586
196.07,415,829.45791
195.7,452,830.635128
235.16,510,832.543476
117.96,218,833.108591
223.59,666,834.809532
-11.51,152,835.181436
56.65,343,836.631987
98.52,160,837.172202
128.26,189,837.891812
7.77,226,838.515026
246.15,412,839.605798
184.52,569,841.618249
234.68,558,843.084087
126.96,319,843.93288
147.22,295,844.74164
88.33,178,845.226983
118.53,161,845.683882
185.15,506,847.695238
176.44,376,848.646004
196.69,353,849.602093
107.52,261,850.284735
284.84,547,852.485213
275.18,512,853.834811
265.95,434,854.960183
284.99,532,856.907224
206.58,365,857.841019
68.92,117,858.157337
254.17,611,859.719447
117.15,299,861.125388
98.25,187,861.614565
245.39,488,862.914443
177.15,305,863.704057
176.05,415,865.364125
137.13,303,866.140059
215.94,430,867.211241
215.0,524,868.557227
177.2,300,869.734957
236.17,409,870.765258
196.73,349,871.656246
146.9,327,872.503706
78.45,165,872.914466
246.53,374,874.427187
136.79,337,875.284473
166.99,320,876.098944
157.19,299,876.869157
118.14,200,877.394995
88.16,195,877.885747
215.86,438,879.58696
88.71,140,879.950103
156.73,345,880.833341
177.07,313,881.60361
118.24,190,882.09037
216.29,395,883.538071
137.4,276,884.223273
195.39,483,885.42737
137.46,270,886.107272
117.85,229,886.674256
187.06,315,888.094962
235.5,476,889.298262
236.54,372,890.234167
245.68,459,891.418807
216.04,420,893.213265
